,Bus1,Bus2,C0,C1,CMatrix,EmergAmps,Geometry,Length,LineCode,Name,NormAmps,NumCust,Parent,Phases,R0,R1,Rg,Rho,RMatrix,Spacing,TotalCust,Units,X0,X1,Xg,XMatrix,Yprim,Idx,IsSwitch,SeasonRating
line_75611982_3106348_3104708,3104708.1.3,3106348.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.020600000381469728,2p_code3,line_75611982_3106348_3104708,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[478.33727560002137, -169.69800993904497, 232.8599073638681, -58.3351063002051, -478.33727560002137, 169.69800993904536, -232.8599073638681, 58.3351063002051, 232.8599073638681, -58.3351063002051, 478.3372756000214, -169.69800993904497, -232.8599073638681, 58.3351063002051, -478.3372756000214, 169.69800993904536, -478.33727560002137, 169.69800993904536, -232.8599073638681, 58.3351063002051, 478.33727560002137, -169.69800993904497, 232.8599073638681, -58.3351063002051, -232.8599073638681, 58.3351063002051, -478.3372756000214, 169.69800993904536, 232.8599073638681, -58.3351063002051, 478.3372756000214, -169.69800993904497]",36,False,400.0
line_75612031_3105319_3105236,3105236.1.3,3105319.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.05890000152587891,2p_code3,line_75612031_3105319_3105236,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[167.29622758162728, -59.351086229479655, 81.44166479209798, -20.402430915206494, -167.29622758162728, 59.351086229480764, -81.44166479209798, 20.402430915206494, 81.44166479209798, -20.402430915206494, 167.29622758162728, -59.35108622947965, -81.44166479209798, 20.402430915206494, -167.29622758162728, 59.35108622948076, -167.29622758162728, 59.351086229480764, -81.44166479209798, 20.402430915206494, 167.29622758162728, -59.351086229479655, 81.44166479209798, -20.402430915206494, -81.44166479209798, 20.402430915206494, -167.29622758162728, 59.35108622948076, 81.44166479209798, -20.402430915206494, 167.29622758162728, -59.35108622947965]",37,False,400.0
line_75612033_3104471_3105319,3105319.1.3,3104471.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.05829999923706055,2p_code3,line_75612033_3104471_3105319,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[169.01797922439312, -59.96190592154761, 82.27983264664186, -20.612405278959148, -169.01797922439312, 59.96190592154871, -82.27983264664186, 20.612405278959148, 82.27983264664186, -20.612405278959148, 169.01797922439306, -59.96190592154762, -82.27983264664186, 20.612405278959148, -169.01797922439306, 59.96190592154872, -169.01797922439312, 59.96190592154871, -82.27983264664186, 20.612405278959148, 169.01797922439312, -59.96190592154761, 82.27983264664186, -20.612405278959148, -82.27983264664186, 20.612405278959148, -169.01797922439306, 59.96190592154872, 82.27983264664186, -20.612405278959148, 169.01797922439306, -59.96190592154762]",38,False,400.0
line_75612304_3106445_3105236,3105236.1.3,3106445.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.034200000762939456,2p_code3,line_75612304_3106445_3105236,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[288.1212818717116, -102.21575998522012, 140.26064542439497, -35.13752003595031, -288.1212818717116, 102.21575998522076, -140.26064542439497, 35.13752003595031, 140.26064542439497, -35.13752003595031, 288.12128187171163, -102.21575998522013, -140.26064542439497, 35.13752003595031, -288.12128187171163, 102.21575998522077, -288.1212818717116, 102.21575998522076, -140.26064542439497, 35.13752003595031, 288.1212818717116, -102.21575998522012, 140.26064542439497, -35.13752003595031, -140.26064542439497, 35.13752003595031, -288.12128187171163, 102.21575998522077, 140.26064542439497, -35.13752003595031, 288.12128187171163, -102.21575998522013]",39,False,400.0
line_75612842_3106106_3105820,3105820.1.3,3106106.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.04670000076293945,2p_code3,line_75612842_3106106_3105820,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[211.00102567131958, -74.85608163529525, 102.71764672713799, -25.7324024069601, -211.00102567131958, 74.85608163529614, -102.71764672713799, 25.7324024069601, 102.71764672713799, -25.7324024069601, 211.00102567131958, -74.85608163529525, -102.71764672713799, 25.7324024069601, -211.00102567131958, 74.85608163529614, -211.00102567131958, 74.85608163529614, -102.71764672713799, 25.7324024069601, 211.00102567131958, -74.85608163529525, 102.71764672713799, -25.7324024069601, -102.71764672713799, 25.7324024069601, -211.00102567131958, 74.85608163529614, 102.71764672713799, -25.7324024069601, 211.00102567131958, -74.85608163529525]",40,False,400.0
line_75612843_3106635_3105820,3105820.1.3,3106635.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.016,2p_code3,line_75612843_3106635_3105820,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[615.8592537394769, -218.4861918424364, 299.80713628279307, -75.10645075233133, -615.8592537394769, 218.4861918424367, -299.80713628279307, 75.10645075233133, 299.80713628279307, -75.10645075233133, 615.859253739477, -218.48619184243637, -299.80713628279307, 75.10645075233133, -615.859253739477, 218.48619184243668, -615.8592537394769, 218.4861918424367, -299.80713628279307, 75.10645075233133, 615.8592537394769, -218.4861918424364, 299.80713628279307, -75.10645075233133, -299.80713628279307, 75.10645075233133, -615.859253739477, 218.48619184243668, 299.80713628279307, -75.10645075233133, 615.859253739477, -218.48619184243637]",41,False,400.0
line_75613023_3104396_3105913,3105913.1.3,3104396.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.05,2p_code3,line_75613023_3104396_3105913,400.0,0,42,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,7,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[203.5898295284753, -72.22683800143666, 99.10979399370133, -24.828577978344992, -203.5898295284753, 72.22683800143757, -99.10979399370133, 24.828577978344992, 99.10979399370133, -24.828577978344992, 203.5898295284753, -72.22683800143666, -99.10979399370133, 24.828577978344992, -203.5898295284753, 72.22683800143757, -203.5898295284753, 72.22683800143757, -99.10979399370133, 24.828577978344992, 203.5898295284753, -72.22683800143666, 99.10979399370133, -24.828577978344992, -99.10979399370133, 24.828577978344992, -203.5898295284753, 72.22683800143757, 99.10979399370133, -24.828577978344992, 203.5898295284753, -72.22683800143666]",42,False,400.0
line_75613027_3105913_3104592,3104592.1.3,3105913.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.04840000152587891,2p_code3,line_75613027_3105913_3104592,400.0,0,43,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,12,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[200.27942900468602, -71.05241900955788, 97.49825418982572, -24.424861654524598, -200.27942900468602, 71.0524190095588, -97.49825418982572, 24.424861654524598, 97.49825418982572, -24.424861654524598, 200.27942900468608, -71.05241900955787, -97.49825418982572, 24.424861654524598, -200.27942900468608, 71.05241900955879, -200.27942900468602, 71.0524190095588, -97.49825418982572, 24.424861654524598, 200.27942900468602, -71.05241900955788, 97.49825418982572, -24.424861654524598, -97.49825418982572, 24.424861654524598, -200.27942900468608, 71.05241900955879, 97.49825418982572, -24.424861654524598, 200.27942900468608, -71.05241900955787]",43,False,400.0
line_75626036_3106757_3106323,3106323.1.3,3106757.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.01936042210725177,2p_code5,line_75626036_3106757_3106323,400.0,0,0,2,1e-05,0.7839,0.01805,100.0,"[0.5226033333333333, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333]",,0,3,1e-05,0.0915,0.155081,"[0.06100333333333333, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333]","[127.170295737207, -15.704648039490198, 62.54739188738727, -6.65298986534819, -127.170295737207, 15.704648039490563, -62.54739188738727, 6.65298986534819, 62.54739188738727, -6.65298986534819, 127.170295737207, -15.704648039490198, -62.54739188738727, 6.65298986534819, -127.170295737207, 15.704648039490563, -127.170295737207, 15.704648039490563, -62.54739188738727, 6.65298986534819, 127.170295737207, -15.704648039490198, 62.54739188738727, -6.65298986534819, -62.54739188738727, 6.65298986534819, -127.170295737207, 15.704648039490563, 62.54739188738727, -6.65298986534819, 127.170295737207, -15.704648039490198]",44,False,400.0
line_75626037_3106758_3106323,3106323.1,3106758.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.01936042210725177,1p_code2,line_75626037_3106758_3106323,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[64.39286669120575, -8.775186144779873, -64.39286669120575, 8.775186144780237, -64.39286669120575, 8.775186144780237, 64.39286669120575, -8.775186144779873]",45,False,400.0
line_75626038_3106759_3106323,3106323.1.3,3106759.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.01936042210725177,2p_code5,line_75626038_3106759_3106323,400.0,0,0,2,1e-05,0.7839,0.01805,100.0,"[0.5226033333333333, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333]",,0,3,1e-05,0.0915,0.155081,"[0.06100333333333333, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333]","[127.170295737207, -15.704648039490198, 62.54739188738727, -6.65298986534819, -127.170295737207, 15.704648039490563, -62.54739188738727, 6.65298986534819, 62.54739188738727, -6.65298986534819, 127.170295737207, -15.704648039490198, -62.54739188738727, 6.65298986534819, -127.170295737207, 15.704648039490563, -127.170295737207, 15.704648039490563, -62.54739188738727, 6.65298986534819, 127.170295737207, -15.704648039490198, 62.54739188738727, -6.65298986534819, -62.54739188738727, 6.65298986534819, -127.170295737207, 15.704648039490563, 62.54739188738727, -6.65298986534819, 127.170295737207, -15.704648039490198]",46,False,400.0
line_75626050_3106771_3104834,3104834.3,3106771.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.017774760394361742,1p_code2,line_75626050_3106771_3104834,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[70.13726498575969, -9.558008325475784, -70.13726498575969, 9.55800832547612, -70.13726498575969, 9.55800832547612, 70.13726498575969, -9.558008325475784]",47,False,400.0
line_75626051_3106772_3106106,3106106.3,3106772.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.01787541554792217,1p_code2,line_75626051_3106772_3106106,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[69.74232719208861, -9.504187881796948, -69.74232719208861, 9.504187881797286, -69.74232719208861, 9.504187881797286, 69.74232719208861, -9.504187881796948]",48,False,400.0
line_75626057_3106778_3106635,3106635.1,3106778.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.024828717093192742,1p_code2,line_75626057_3106778_3106635,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[50.210934183930696, -6.842532668722539, -50.210934183930696, 6.842532668723007, -50.210934183930696, 6.842532668723007, 50.210934183930696, -6.842532668722539]",49,False,400.0
line_75626058_3106779_3106635,3106635.3,3106779.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.024828717093192742,1p_code2,line_75626058_3106779_3106635,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[50.210934183930696, -6.842532668722539, -50.210934183930696, 6.842532668723007, -50.210934183930696, 6.842532668723007, 50.210934183930696, -6.842532668722539]",50,False,400.0
line_75626059_3106780_3104708,3104708.1,3106780.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.019170912772909082,1p_code2,line_75626059_3106780_3104708,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[65.02940650793855, -8.86193108513454, -65.02940650793855, 8.8619310851349, -65.02940650793855, 8.8619310851349, 65.02940650793855, -8.86193108513454]",51,False,400.0
line_75626060_3106781_3104484,3104484.3,3106781.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.018478463412137158,1p_code2,line_75626060_3106781_3104484,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[67.4662742259666, -9.194017058856586, -67.4662742259666, 9.194017058856934, -67.4662742259666, 9.194017058856934, 67.4662742259666, -9.194017058856586]",52,False,400.0
line_75626061_3106782_3106099,3106099.1,3106782.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.015414192299459537,1p_code2,line_75626061_3106782_3106099,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[80.8782617744718, -11.021745708894851, -80.8782617744718, 11.021745708895143, -80.8782617744718, 11.021745708895143, 80.8782617744718, -11.021745708894851]",53,False,400.0
line_75626062_3106783_3106099,3106099.3,3106783.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.029373485922842373,1p_code2,line_75626062_3106783_3106099,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[42.44212222929446, -5.783832000018767, -42.44212222929446, 5.78383200001932, -42.44212222929446, 5.78383200001932, 42.44212222929446, -5.783832000018767]",54,False,400.0
line_75626063_3106784_3106098,3106098.3,3106784.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.0235077234117893,1p_code2,line_75626063_3106784_3106098,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[53.032488854812726, -7.227042145112214, -53.032488854812726, 7.227042145112657, -53.032488854812726, 7.227042145112657, 53.032488854812726, -7.227042145112214]",55,False,400.0
line_75626064_3106785_3104697,3104697.1,3106785.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.025017510249279923,1p_code2,line_75626064_3106785_3104697,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[49.832020349571714, -6.790895902102443, -49.832020349571714, 6.790895902102915, -49.832020349571714, 6.790895902102915, 49.832020349571714, -6.790895902102443]",56,False,400.0
