,Bus1,Bus2,C0,C1,CMatrix,EmergAmps,Geometry,Length,LineCode,Name,NormAmps,NumCust,Parent,Phases,R0,R1,Rg,Rho,RMatrix,Spacing,TotalCust,Units,X0,X1,Xg,XMatrix,Yprim,Idx,IsSwitch,SeasonRating
line_75619841_3109841_3103775,3103775.3,3109841.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.021899999618530275,1p_code0,line_75619841_3109841_3103775,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[34.5650815802033, -8.203088804465843, -34.5650815802033, 8.203088804466255, -34.5650815802033, 8.203088804466255, 34.5650815802033, -8.203088804465843]",61,False,400.0
line_75619896_3104779_3106464,3106464.1.2.3,3104779.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.03570000076293946,3p_oh_code1,line_75619896_3104779_3106464,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[606.4751227735514, 380.64816665009835, 575.6242589006189, 412.2682119529244, 575.6242589006188, 412.26821195292445, -606.4751227735514, -380.64816665009766, -575.6242589006189, -412.2682119529244, -575.6242589006188, -412.26821195292445, 575.6242589006189, 412.2682119529244, 606.4751227735513, 380.6481666500984, 575.6242589006188, 412.2682119529245, -575.6242589006189, -412.2682119529244, -606.4751227735513, -380.6481666500977, -575.6242589006188, -412.2682119529245, 575.6242589006188, 412.26821195292445, 575.6242589006188, 412.2682119529245, 606.4751227735513, 380.6481666500984, -575.6242589006188, -412.26821195292445, -575.6242589006188, -412.2682119529245, -606.4751227735513, -380.6481666500977, -606.4751227735514, -380.64816665009766, -575.6242589006189, -412.2682119529244, -575.6242589006188, -412.26821195292445, 606.4751227735514, 380.64816665009835, 575.6242589006189, 412.2682119529244, 575.6242589006188, 412.26821195292445, -575.6242589006189, -412.2682119529244, -606.4751227735513, -380.6481666500977, -575.6242589006188, -412.2682119529245, 575.6242589006189, 412.2682119529244, 606.4751227735513, 380.6481666500984, 575.6242589006188, 412.2682119529245, -575.6242589006188, -412.26821195292445, -575.6242589006188, -412.2682119529245, -606.4751227735513, -380.6481666500977, 575.6242589006188, 412.26821195292445, 575.6242589006188, 412.2682119529245, 606.4751227735513, 380.6481666500984]",62,False,400.0
line_75619941_3109897_3104663,3104663.2,3109897.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.018799999237060546,1p_code0,line_75619941_3109897_3104663,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[40.264643837255605, -9.55572600952206, -40.264643837255605, 9.555726009522413, -40.264643837255605, 9.555726009522413, 40.264643837255605, -9.55572600952206]",63,False,400.0
line_75619981_3106132_3106499,3106499.3,3106132.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.017299999237060548,1p_code0,line_75619981_3106132_3106499,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[43.75579808115286, -10.384257202955766, -43.75579808115286, 10.384257202956093, -43.75579808115286, 10.384257202956093, 43.75579808115286, -10.384257202955766]",64,False,400.0
line_75619999_3106499_3104662,3104662.1.2.3,3106499.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.03540000152587891,3p_code9,line_75619999_3106499_3104662,400.0,0,0,3,1e-05,0.32,0.01805,100.0,"[0.21333666666666665, -0.10666333333333333, -0.10666333333333333, -0.10666333333333333, 0.21333666666666665, -0.10666333333333333, -0.10666333333333333, -0.10666333333333333, 0.21333666666666665]",,0,3,1e-05,0.063,0.155081,"[0.04200333333333334, -0.020996666666666667, -0.020996666666666667, -0.020996666666666667, 0.04200333333333334, -0.020996666666666667, -0.020996666666666667, -0.020996666666666667, 0.04200333333333334]","[646.6133263901336, 391.96405668414957, 563.0031193579514, 411.71696809550184, 563.0031193579514, 411.71696809550184, -646.6133263901336, -391.9640566841489, -563.0031193579514, -411.71696809550184, -563.0031193579514, -411.71696809550184, 563.0031193579514, 411.71696809550184, 646.6133263901334, 391.9640566841494, 563.0031193579512, 411.7169680955017, -563.0031193579514, -411.71696809550184, -646.6133263901334, -391.9640566841487, -563.0031193579512, -411.7169680955017, 563.0031193579514, 411.71696809550184, 563.0031193579512, 411.7169680955017, 646.6133263901334, 391.9640566841494, -563.0031193579514, -411.71696809550184, -563.0031193579512, -411.7169680955017, -646.6133263901334, -391.9640566841487, -646.6133263901336, -391.9640566841489, -563.0031193579514, -411.71696809550184, -563.0031193579514, -411.71696809550184, 646.6133263901336, 391.96405668414957, 563.0031193579514, 411.71696809550184, 563.0031193579514, 411.71696809550184, -563.0031193579514, -411.71696809550184, -646.6133263901334, -391.9640566841487, -563.0031193579512, -411.7169680955017, 563.0031193579514, 411.71696809550184, 646.6133263901334, 391.9640566841494, 563.0031193579512, 411.7169680955017, -563.0031193579514, -411.71696809550184, -563.0031193579512, -411.7169680955017, -646.6133263901334, -391.9640566841487, 563.0031193579514, 411.71696809550184, 563.0031193579512, 411.7169680955017, 646.6133263901334, 391.9640566841494]",65,False,400.0
line_75620031_3109941_3104662,3104662.1,3109941.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.042700000762939457,1p_code0,line_75620031_3109941_3104662,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[17.72775784299096, -4.207204648213212, -17.72775784299096, 4.207204648214017, -17.72775784299096, 4.207204648214017, 17.72775784299096, -4.207204648213212]",66,False,400.0
line_75629697_3110654_3107932,3107932.1,3110654.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.004716441587484396,1p_code6,line_75629697_3110654_3107932,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[264.3249273235827, -36.02107747575584, -264.3249273235827, 36.02107747575593, -264.3249273235827, 36.02107747575593, 264.3249273235827, -36.02107747575584]",67,False,400.0
line_75629749_3110706_3107997,3107997.2,3110706.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.010144010362823867,1p_code6,line_75629749_3110706_3107997,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[122.89745724300404, -16.747943047778673, -122.89745724300404, 16.747943047778865, -122.89745724300404, 16.747943047778865, 122.89745724300404, -16.747943047778673]",68,False,400.0
line_75629750_3110707_3107997,3107997.2,3110707.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.018682492720799908,1p_code6,line_75629750_3110707_3107997,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[66.72948296935606, -9.093610278434626, -66.72948296935606, 9.093610278434978, -66.72948296935606, 9.093610278434978, 66.72948296935606, -9.093610278434626]",69,False,400.0
line_75629759_3110716_3110211,3110211.1,3110716.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.029582245879532537,1p_code6,line_75629759_3110716_3110211,400.0,1,70,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,15,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[292.39607824187317, -103.73231425333798, 142.34166385538924, -35.658848214592254, -292.39607824187317, 103.73231425333861, -142.34166385538924, 35.658848214592254, 142.34166385538924, -35.658848214592254, 292.3960782418732, -103.73231425333798, -142.34166385538924, 35.658848214592254, -292.3960782418732, 103.73231425333861, -292.39607824187317, 103.73231425333861, -142.34166385538924, 35.658848214592254, 292.39607824187317, -103.73231425333798, 142.34166385538924, -35.658848214592254, -142.34166385538924, 35.658848214592254, -292.3960782418732, 103.73231425333861, 142.34166385538924, -35.658848214592254, 292.3960782418732, -103.73231425333798]",70,False,400.0
line_75629760_3110717_3110211,3110211.3,3110717.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.03167386740311117,1p_code6,line_75629760_3110717_3110211,400.0,1,71,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,15,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[292.39607824187317, -103.73231425333798, 142.34166385538924, -35.658848214592254, -292.39607824187317, 103.73231425333861, -142.34166385538924, 35.658848214592254, 142.34166385538924, -35.658848214592254, 292.3960782418732, -103.73231425333798, -142.34166385538924, 35.658848214592254, -292.3960782418732, 103.73231425333861, -292.39607824187317, 103.73231425333861, -142.34166385538924, 35.658848214592254, 292.39607824187317, -103.73231425333798, 142.34166385538924, -35.658848214592254, -142.34166385538924, 35.658848214592254, -292.3960782418732, 103.73231425333861, 142.34166385538924, -35.658848214592254, 292.3960782418732, -103.73231425333798]",71,False,400.0
line_75629761_3110718_3110210,3110210.1,3110718.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.013885812996085154,1p_code6,line_75629761_3110718_3110210,400.0,1,72,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,9,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[183.83858843931074, -65.21976061560427, 89.49467009482683, -22.419836683717467, -183.83858843931074, 65.21976061560528, -89.49467009482683, 22.419836683717467, 89.49467009482683, -22.419836683717467, 183.83858843931074, -65.21976061560426, -89.49467009482683, 22.419836683717467, -183.83858843931074, 65.21976061560527, -183.83858843931074, 65.21976061560528, -89.49467009482683, 22.419836683717467, 183.83858843931074, -65.21976061560427, 89.49467009482683, -22.419836683717467, -89.49467009482683, 22.419836683717467, -183.83858843931074, 65.21976061560527, 89.49467009482683, -22.419836683717467, 183.83858843931074, -65.21976061560426]",72,False,400.0
line_75629762_3110719_3110210,3110210.3,3110719.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.006835717047828812,1p_code6,line_75629762_3110719_3110210,400.0,1,73,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,9,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[183.83858843931074, -65.21976061560427, 89.49467009482683, -22.419836683717467, -183.83858843931074, 65.21976061560528, -89.49467009482683, 22.419836683717467, 89.49467009482683, -22.419836683717467, 183.83858843931074, -65.21976061560426, -89.49467009482683, 22.419836683717467, -183.83858843931074, 65.21976061560527, -183.83858843931074, 65.21976061560528, -89.49467009482683, 22.419836683717467, 183.83858843931074, -65.21976061560427, 89.49467009482683, -22.419836683717467, -89.49467009482683, 22.419836683717467, -183.83858843931074, 65.21976061560527, 89.49467009482683, -22.419836683717467, 183.83858843931074, -65.21976061560426]",73,False,400.0
line_75629763_3110720_3110210,3110210.3,3110720.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.011802023769740247,1p_code6,line_75629763_3110720_3110210,400.0,1,74,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,9,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[183.83858843931074, -65.21976061560427, 89.49467009482683, -22.419836683717467, -183.83858843931074, 65.21976061560528, -89.49467009482683, 22.419836683717467, 89.49467009482683, -22.419836683717467, 183.83858843931074, -65.21976061560426, -89.49467009482683, 22.419836683717467, -183.83858843931074, 65.21976061560527, -183.83858843931074, 65.21976061560528, -89.49467009482683, 22.419836683717467, 183.83858843931074, -65.21976061560427, 89.49467009482683, -22.419836683717467, -89.49467009482683, 22.419836683717467, -183.83858843931074, 65.21976061560527, 89.49467009482683, -22.419836683717467, 183.83858843931074, -65.21976061560426]",74,False,400.0
line_75629764_3110721_3110265,3110265.3,3110721.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.011272077193233388,1p_code6,line_75629764_3110721_3110265,400.0,1,75,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,5,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[590.0447670457005, -209.3280784296007, 287.24035696872386, -71.95827288248478, -590.0447670457005, 209.32807842960102, -287.24035696872386, 71.95827288248478, 287.24035696872386, -71.95827288248478, 590.0447670457006, -209.32807842960074, -287.24035696872386, 71.95827288248478, -590.0447670457006, 209.32807842960105, -590.0447670457005, 209.32807842960102, -287.24035696872386, 71.95827288248478, 590.0447670457005, -209.3280784296007, 287.24035696872386, -71.95827288248478, -287.24035696872386, 71.95827288248478, -590.0447670457006, 209.32807842960105, 287.24035696872386, -71.95827288248478, 590.0447670457006, -209.32807842960074]",75,False,400.0
line_75629765_3110722_3110265,3110265.3,3110722.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.014284116222282178,1p_code6,line_75629765_3110722_3110265,400.0,1,76,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,5,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[590.0447670457005, -209.3280784296007, 287.24035696872386, -71.95827288248478, -590.0447670457005, 209.32807842960102, -287.24035696872386, 71.95827288248478, 287.24035696872386, -71.95827288248478, 590.0447670457006, -209.32807842960074, -287.24035696872386, 71.95827288248478, -590.0447670457006, 209.32807842960105, -590.0447670457005, 209.32807842960102, -287.24035696872386, 71.95827288248478, 590.0447670457005, -209.3280784296007, 287.24035696872386, -71.95827288248478, -287.24035696872386, 71.95827288248478, -590.0447670457006, 209.32807842960105, 287.24035696872386, -71.95827288248478, 590.0447670457006, -209.32807842960074]",76,False,400.0
line_75629766_3110723_3110210,3110210.3,3110723.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.012572758927740893,1p_code6,line_75629766_3110723_3110210,400.0,1,77,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,9,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[183.83858843931074, -65.21976061560427, 89.49467009482683, -22.419836683717467, -183.83858843931074, 65.21976061560528, -89.49467009482683, 22.419836683717467, 89.49467009482683, -22.419836683717467, 183.83858843931074, -65.21976061560426, -89.49467009482683, 22.419836683717467, -183.83858843931074, 65.21976061560527, -183.83858843931074, 65.21976061560528, -89.49467009482683, 22.419836683717467, 183.83858843931074, -65.21976061560427, 89.49467009482683, -22.419836683717467, -89.49467009482683, 22.419836683717467, -183.83858843931074, 65.21976061560527, 89.49467009482683, -22.419836683717467, 183.83858843931074, -65.21976061560426]",77,False,400.0
line_75629767_3110724_3110211,3110211.3,3110724.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.02046852980153581,1p_code6,line_75629767_3110724_3110211,400.0,1,78,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,15,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[292.39607824187317, -103.73231425333798, 142.34166385538924, -35.658848214592254, -292.39607824187317, 103.73231425333861, -142.34166385538924, 35.658848214592254, 142.34166385538924, -35.658848214592254, 292.3960782418732, -103.73231425333798, -142.34166385538924, 35.658848214592254, -292.3960782418732, 103.73231425333861, -292.39607824187317, 103.73231425333861, -142.34166385538924, 35.658848214592254, 292.39607824187317, -103.73231425333798, 142.34166385538924, -35.658848214592254, -142.34166385538924, 35.658848214592254, -292.3960782418732, 103.73231425333861, 142.34166385538924, -35.658848214592254, 292.3960782418732, -103.73231425333798]",78,False,400.0
line_75629768_3110725_3110211,3110211.3,3110725.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.013717172275608707,1p_code6,line_75629768_3110725_3110211,400.0,1,79,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,15,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[292.39607824187317, -103.73231425333798, 142.34166385538924, -35.658848214592254, -292.39607824187317, 103.73231425333861, -142.34166385538924, 35.658848214592254, 142.34166385538924, -35.658848214592254, 292.3960782418732, -103.73231425333798, -142.34166385538924, 35.658848214592254, -292.3960782418732, 103.73231425333861, -292.39607824187317, 103.73231425333861, -142.34166385538924, 35.658848214592254, 292.39607824187317, -103.73231425333798, 142.34166385538924, -35.658848214592254, -142.34166385538924, 35.658848214592254, -292.3960782418732, 103.73231425333861, 142.34166385538924, -35.658848214592254, 292.3960782418732, -103.73231425333798]",79,False,400.0
line_75629769_3110726_3110265,3110265.1,3110726.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.013365290615748928,1p_code6,line_75629769_3110726_3110265,400.0,1,80,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,5,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[590.0447670457005, -209.3280784296007, 287.24035696872386, -71.95827288248478, -590.0447670457005, 209.32807842960102, -287.24035696872386, 71.95827288248478, 287.24035696872386, -71.95827288248478, 590.0447670457006, -209.32807842960074, -287.24035696872386, 71.95827288248478, -590.0447670457006, 209.32807842960105, -590.0447670457005, 209.32807842960102, -287.24035696872386, 71.95827288248478, 590.0447670457005, -209.3280784296007, 287.24035696872386, -71.95827288248478, -287.24035696872386, 71.95827288248478, -590.0447670457006, 209.32807842960105, 287.24035696872386, -71.95827288248478, 590.0447670457006, -209.32807842960074]",80,False,400.0
line_75629770_3110727_3110265,3110265.1,3110727.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.008073999024730757,1p_code6,line_75629770_3110727_3110265,400.0,1,81,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,5,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[590.0447670457005, -209.3280784296007, 287.24035696872386, -71.95827288248478, -590.0447670457005, 209.32807842960102, -287.24035696872386, 71.95827288248478, 287.24035696872386, -71.95827288248478, 590.0447670457006, -209.32807842960074, -287.24035696872386, 71.95827288248478, -590.0447670457006, 209.32807842960105, -590.0447670457005, 209.32807842960102, -287.24035696872386, 71.95827288248478, 590.0447670457005, -209.3280784296007, 287.24035696872386, -71.95827288248478, -287.24035696872386, 71.95827288248478, -590.0447670457006, 209.32807842960105, 287.24035696872386, -71.95827288248478, 590.0447670457006, -209.32807842960074]",81,False,400.0
line_75629771_3110728_3110243,3110243.1,3110728.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.04426343580312392,1p_code6,line_75629771_3110728_3110243,400.0,1,82,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,18,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[168.15270164526098, -59.65493447960971, 81.85860589472712, -20.506881285466193, -168.15270164526098, 59.65493447961081, -81.85860589472712, 20.506881285466193, 81.85860589472712, -20.506881285466193, 168.15270164526095, -59.6549344796097, -81.85860589472712, 20.506881285466193, -168.15270164526095, 59.6549344796108, -168.15270164526098, 59.65493447961081, -81.85860589472712, 20.506881285466193, 168.15270164526098, -59.65493447960971, 81.85860589472712, -20.506881285466193, -81.85860589472712, 20.506881285466193, -168.15270164526095, 59.6549344796108, 81.85860589472712, -20.506881285466193, 168.15270164526095, -59.6549344796097]",82,False,400.0
line_75629772_3110729_3110243,3110243.3,3110729.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.01953761322551126,1p_code6,line_75629772_3110729_3110243,400.0,1,83,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,18,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[168.15270164526098, -59.65493447960971, 81.85860589472712, -20.506881285466193, -168.15270164526098, 59.65493447961081, -81.85860589472712, 20.506881285466193, 81.85860589472712, -20.506881285466193, 168.15270164526095, -59.6549344796097, -81.85860589472712, 20.506881285466193, -168.15270164526095, 59.6549344796108, -168.15270164526098, 59.65493447961081, -81.85860589472712, 20.506881285466193, 168.15270164526098, -59.65493447960971, 81.85860589472712, -20.506881285466193, -81.85860589472712, 20.506881285466193, -168.15270164526095, 59.6549344796108, 81.85860589472712, -20.506881285466193, 168.15270164526095, -59.6549344796097]",83,False,400.0
line_75629793_3110750_3103339,3103339.3,3110750.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.01599805538966275,1p_code6,line_75629793_3110750_3103339,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[77.92653853688255, -10.619497413568418, -77.92653853688255, 10.61949741356872, -77.92653853688255, 10.61949741356872, 77.92653853688255, -10.619497413568418]",84,False,400.0
line_75629794_3110751_3107995,3107995.2,3110751.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.019514092427113442,1p_code6,line_75629794_3110751_3107995,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[63.8857832868298, -8.706082973994407, -63.8857832868298, 8.706082973994775, -63.8857832868298, 8.706082973994775, 63.8857832868298, -8.706082973994407]",85,False,400.0
line_75629795_3110752_3107995,3107995.3,3110752.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.019514092427113442,1p_code6,line_75629795_3110752_3107995,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[63.8857832868298, -8.706082973994407, -63.8857832868298, 8.706082973994775, -63.8857832868298, 8.706082973994775, 63.8857832868298, -8.706082973994407]",86,False,400.0
line_75629796_3110753_3107042,3107042.3,3110753.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.016284394556530562,1p_code6,line_75629796_3110753_3107042,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[76.55630521048634, -10.432767840577524, -76.55630521048634, 10.432767840577831, -76.55630521048634, 10.432767840577831, 76.55630521048634, -10.432767840577524]",87,False,400.0
line_75629797_3110754_3108352,3108352.1,3110754.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.00678367470915809,1p_code6,line_75629797_3110754_3108352,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[183.77548058940732, -25.044141282791077, -183.77548058940732, 25.044141282791205, -183.77548058940732, 25.044141282791205, 183.77548058940732, -25.044141282791077]",88,False,400.0
line_75629798_3110755_3108139,3108139.2,3110755.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.025430221808709387,1p_code6,line_75629798_3110755_3108139,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[49.0232876934944, -6.680685253577137, -49.0232876934944, 6.680685253577616, -49.0232876934944, 6.680685253577616, 49.0232876934944, -6.680685253577137]",89,False,400.0
line_75630309_3111266_3107042,3107042.3,3111266.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.012710341658394589,1p_code6,line_75630309_3111266_3107042,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[98.0833649750372, -13.366384035825222, -98.0833649750372, 13.366384035825462, -98.0833649750372, 13.366384035825462, 98.0833649750372, -13.366384035825222]",90,False,400.0
line_75630321_3111278_3109027,3109027.1,3111278.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.019951735895669856,1p_code6,line_75630321_3111278_3109027,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[62.484441772723265, -8.515114109420267, -62.484441772723265, 8.515114109420644, -62.484441772723265, 8.515114109420644, 62.484441772723265, -8.515114109420267]",91,False,400.0
line_75630322_3111279_3109027,3109027.1,3111279.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.01685073174234217,1p_code6,line_75630322_3111279_3109027,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[73.98332006586524, -10.0821323625815, -73.98332006586524, 10.082132362581818, -73.98332006586524, 10.082132362581818, 73.98332006586524, -10.0821323625815]",92,False,400.0
line_75630341_3111298_3107042,3107042.3,3111298.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.010488177776227292,1p_code6,line_75630341_3111298_3107042,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[118.86460226327107, -16.198362714420192, -118.86460226327107, 16.19836271442039, -118.86460226327107, 16.19836271442039, 118.86460226327107, -16.198362714420192]",93,False,400.0
line_75630342_3111299_3106001,3106001.1,3111299.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.01772748964158947,1p_code6,line_75630342_3111299_3106001,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[70.32428759190958, -9.58349497122674, -70.32428759190958, 9.583494971227074, -70.32428759190958, 9.583494971227074, 70.32428759190958, -9.58349497122674]",94,False,400.0
line_75630361_3111318_3108389,3108389.1,3111318.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.021609316399625867,1p_code6,line_75630361_3111318_3108389,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[57.69146310705694, -7.861947351355612, -57.69146310705694, 7.86194735135602, -57.69146310705694, 7.86194735135602, 57.69146310705694, -7.861947351355612]",95,False,400.0
